Station ID,Observer ID,Serial Number,Date,Time,ObsG,Dial,Feedback Correction,Earthtide Correction,Level Correction,Temperature Correction,Beam Error,Height,Elevation,Latitude,Longitude,Elapsed Time,Standard Deviation,Temperature Frequency,Note
LM013_G13,pablo,B-28,2024/07/09,11:00:11,0.822487,2462,0.707,-0.004,0,0.038,-0.0006,0,2332.0551,28.29307302,-16.54244497,194,0.003,0,No notes.
LM013_G13,pablo,B-28,2024/07/09,11:00:41,0.824488,2462,0.708,-0.004,0,0.038,0.001,0,2332.0551,28.29307302,-16.54244497,224,0.0045,0,No notes.
LM013_G13,pablo,B-28,2024/07/09,11:00:58,0.820489,2462,0.704,-0.004,0,0.038,-0.0008,0,2332.0551,28.29307302,-16.54244497,241,0.0027,0,No notes.
LM014_G15,pablo,B-28,2024/07/09,11:59:04,0.816111,2461,0.669,0.039,0,0.038,0.0002,0,2332.2189,28.29316032,-16.54194801,78,0.0034,0,No notes.
LM014_G15,pablo,B-28,2024/07/09,11:59:43,0.809114,2461,0.662,0.04,0,0.038,-0.0003,0,2332.2189,28.29316032,-16.54194801,117,0.0025,0,No notes.
LM014_G15,pablo,B-28,2024/07/09,12:00:02,0.803115,2461,0.656,0.04,0,0.038,-0.0007,0,2332.2189,28.29316032,-16.54194801,136,0.0028,0,No notes.
LM014_G15,pablo,B-28,2024/07/09,12:00:24,0.800116,2461,0.653,0.04,0,0.038,-0.0006,0,2332.2189,28.29316032,-16.54194801,158,0.0022,0,No notes.
LM014_G15,pablo,B-28,2024/07/09,12:00:46,0.798117,2461,0.651,0.041,0,0.038,-0.0006,0,2332.2189,28.29316032,-16.54194801,180,0.0031,0,No notes.
LM015_G17,pablo,B-28,2024/07/09,12:51:29,0.828653,2461,0.625,0.08,0,0.038,0.0001,0,2332.8884,28.29327066,-16.54145801,105,0.0034,0,No notes.
LM015_G17,pablo,B-28,2024/07/09,12:51:54,0.821655,2461,0.618,0.081,0,0.038,-0.0005,0,2332.8884,28.29327066,-16.54145801,131,0.0029,0,No notes.
LM015_G17,pablo,B-28,2024/07/09,12:52:11,0.818656,2461,0.614,0.081,0,0.038,-0.0013,0,2332.8884,28.29327066,-16.54145801,148,0.0041,0,No notes.
LM015_G17,pablo,B-28,2024/07/09,12:52:30,0.814657,2461,0.61,0.081,0,0.038,-0.0004,0,2332.8884,28.29327066,-16.54145801,167,0.0023,0,No notes.
LM016_G19,pablo,B-28,2024/07/09,13:43:48,0.735597,2461,0.508,0.112,0,0.034,0.0004,0,2332.7707,28.29339071,-16.54096717,127,0.002,10,No notes.
LM016_G19,pablo,B-28,2024/07/09,13:44:21,0.732599,2461,0.506,0.112,0,0.034,-0.0001,0,2332.7707,28.29339071,-16.54096717,160,0.0024,10,No notes.
LM016_G19,pablo,B-28,2024/07/09,13:45:58,0.730605,2461,0.503,0.112,0,0.035,-0.0002,0,2332.7707,28.29339071,-16.54096717,257,0.0017,9,No notes.
LM016_G19,pablo,B-28,2024/07/09,13:47:59,0.720613,2461,0.492,0.114,0,0.035,-0.0001,0,2332.7707,28.29339071,-16.54096717,378,0.0021,9,No notes.
LM016_G19,pablo,B-28,2024/07/09,13:48:17,0.723614,2461,0.494,0.114,0,0.035,0.0003,0,2332.7707,28.29339071,-16.54096717,396,0.003,8,No notes.
LM017_G21,pablo,B-28,2024/07/09,14:39:22,0.684507,2461,0.429,0.133,0,0.038,-0.0004,0,2333.2784,28.29351036,-16.54047798,95,0.0067,0,No notes.
LM017_G21,pablo,B-28,2024/07/09,14:39:55,0.673509,2461,0.418,0.134,0,0.038,-0.001,0,2333.2784,28.29351036,-16.54047798,128,0.0068,0,No notes.
LM017_G21,pablo,B-28,2024/07/09,14:40:20,0.66751,2461,0.411,0.134,0,0.038,-0.0003,0,2333.2784,28.29351036,-16.54047798,153,0.0037,0,No notes.
LM017_G21,pablo,B-28,2024/07/09,14:41:07,0.666513,2461,0.41,0.134,0,0.038,0.0004,0,2333.2784,28.29351036,-16.54047798,200,0.0057,0,No notes.
IPNA_out,pablo,B-28,2024/07/09,16:15:32,0.642703,2834,0.4,0.127,0,0.038,-0.005,0,607.7105,28.4795576,-16.32038175,55,0.0088,0,No notes.
IPNA_out,pablo,B-28,2024/07/09,16:16:24,0.651707,2834,0.409,0.127,0,0.038,0.0008,0,607.7105,28.4795576,-16.32038175,107,0.0035,0,No notes.
IPNA_out,pablo,B-28,2024/07/09,16:16:51,0.652708,2834,0.409,0.126,0,0.038,-0.0002,0,607.7105,28.4795576,-16.32038175,134,0.0046,0,No notes.
IPNA_out,pablo,B-28,2024/07/09,16:17:10,0.64571,2834,0.403,0.126,0,0.038,-0.0008,0,607.7105,28.4795576,-16.32038175,153,0.002,0,No notes.
IPNA_out,pablo,B-28,2024/07/09,16:17:28,0.645711,2834,0.403,0.126,0,0.038,-0.0001,0,607.7105,28.4795576,-16.32038175,171,0.0034,0,No notes.
CHIP,pablo,B-28,2024/07/31,08:12:28,0.187224,2522,-0.024,0.097,0,0.038,0.0001,0,1946.8109,28.37399983,-16.46387039,69,0.0031,0,No notes.
CHIP,pablo,B-28,2024/07/31,08:12:45,0.188223,2522,-0.023,0.097,0,0.038,-0.0001,0,1946.8109,28.37399983,-16.46387039,86,0.0022,0,No notes.
CHIP,pablo,B-28,2024/07/31,08:13:01,0.186223,2522,-0.025,0.098,0,0.038,-0.0003,0,1946.8109,28.37399983,-16.46387039,102,0.002,0,No notes.
CHIP,pablo,B-28,2024/07/31,08:13:19,0.184222,2522,-0.028,0.098,0,0.038,-0.0001,0,1946.8109,28.37399983,-16.46387039,120,0.003,0,No notes.
CHIP,pablo,B-28,2024/07/31,08:13:36,0.183221,2522,-0.028,0.098,0,0.038,0.0,0,1946.8109,28.37399983,-16.46387039,137,0.002,0,No notes.
CARA,pablo,B-28,2024/07/31,11:21:45,0.218595,2472,-0.045,0.151,0,0.038,-0.0056,0,2263.927,28.30684047,-16.53620543,51,0.0092,0,No notes.
CARA,pablo,B-28,2024/07/31,11:22:02,0.227595,2472,-0.035,0.151,0,0.038,0.0012,0,2263.927,28.30684047,-16.53620543,68,0.0033,0,No notes.
CARA,pablo,B-28,2024/07/31,11:22:18,0.229594,2472,-0.033,0.151,0,0.038,0.0004,0,2263.927,28.30684047,-16.53620543,84,0.0023,0,No notes.
CARA,pablo,B-28,2024/07/31,11:22:34,0.228593,2472,-0.034,0.151,0,0.038,-0.0001,0,2263.927,28.30684047,-16.53620543,100,0.0023,0,No notes.
CARA,pablo,B-28,2024/07/31,11:22:51,0.228592,2472,-0.034,0.151,0,0.038,0.0,0,2263.927,28.30684047,-16.53620543,117,0.0025,0,No notes.
CARA,pablo,B-28,2024/07/31,11:23:17,0.229591,2472,-0.033,0.151,0,0.038,0.0002,0,2263.927,28.30684047,-16.53620543,143,0.0023,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:04:20,0.210958,2618,-0.039,0.136,0,0.038,0.0021,0,1627.8385,28.33027952,-16.5320114,66,0.004,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:04:40,0.211957,2618,-0.038,0.136,0,0.038,-0.0006,0,1627.8385,28.33027952,-16.5320114,86,0.0028,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:04:56,0.206956,2618,-0.042,0.135,0,0.038,-0.001,0,1627.8385,28.33027952,-16.5320114,102,0.0031,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:05:12,0.197956,2618,-0.051,0.135,0,0.038,-0.0027,0,1627.8385,28.33027952,-16.5320114,118,0.0079,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:05:29,0.201955,2618,-0.047,0.135,0,0.038,0.0017,0,1627.8385,28.33027952,-16.5320114,135,0.003,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:05:48,0.201954,2618,-0.047,0.135,0,0.038,-0.0005,0,1627.8385,28.33027952,-16.5320114,154,0.0022,0,No notes.
CAMI1,pablo,B-28,2024/07/31,12:06:04,0.192954,2618,-0.055,0.135,0,0.038,-0.0031,0,1627.8385,28.33027952,-16.5320114,170,0.0086,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:33:26,0.147799,2598,-0.083,0.12,0,0.038,0.0006,0,1717.3973,28.33115231,-16.52385337,67,0.0044,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:33:43,0.148798,2598,-0.081,0.12,0,0.038,0.0,0,1717.3973,28.33115231,-16.52385337,84,0.0027,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:34:09,0.146797,2598,-0.083,0.119,0,0.038,-0.0005,0,1717.3973,28.33115231,-16.52385337,110,0.0019,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:34:24,0.144797,2598,-0.085,0.119,0,0.038,-0.0004,0,1717.3973,28.33115231,-16.52385337,125,0.0014,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:34:41,0.144796,2598,-0.085,0.119,0,0.038,0.0,0,1717.3973,28.33115231,-16.52385337,142,0.0016,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:34:56,0.143795,2598,-0.086,0.119,0,0.038,-0.0002,0,1717.3973,28.33115231,-16.52385337,157,0.0021,0,No notes.
CAMI2,pablo,B-28,2024/07/31,12:35:13,0.141795,2598,-0.087,0.119,0,0.038,0.0,0,1717.3973,28.33115231,-16.52385337,174,0.0055,0,No notes.
CAMI3,pablo,B-28,2024/07/31,12:56:08,0.190531,2572,-0.023,0.105,0,0.028,0.0011,0,1818.4715,28.33688079,-16.50579751,66,0.003,26,No notes.
CAMI3,pablo,B-28,2024/07/31,12:56:28,0.18853,2572,-0.024,0.105,0,0.028,-0.0001,0,1818.4715,28.33688079,-16.50579751,86,0.0027,28,No notes.
CAMI3,pablo,B-28,2024/07/31,12:56:44,0.18653,2572,-0.026,0.104,0,0.028,-0.0004,0,1818.4715,28.33688079,-16.50579751,102,0.0031,27,No notes.
CAMI3,pablo,B-28,2024/07/31,12:57:00,0.185529,2572,-0.026,0.104,0,0.028,0.0,0,1818.4715,28.33688079,-16.50579751,118,0.0018,27,No notes.
CAMI3,pablo,B-28,2024/07/31,12:57:17,0.183528,2572,-0.028,0.104,0,0.028,0.0001,0,1818.4715,28.33688079,-16.50579751,135,0.0021,28,No notes.
CAMI3,pablo,B-28,2024/07/31,12:57:34,0.184528,2572,-0.027,0.104,0,0.028,-0.0001,0,1818.4715,28.33688079,-16.50579751,152,0.0015,27,No notes.
CAMI3,pablo,B-28,2024/07/31,12:57:55,0.181527,2572,-0.03,0.104,0,0.027,-0.0006,0,1818.4715,28.33688079,-16.50579751,173,0.0042,29,No notes.
CAMI4,pablo,B-28,2024/07/31,13:26:36,0.132096,2544,-0.071,0.082,0,0.033,-0.0006,0,1957.0007,28.32786663,-16.5105177,84,0.004,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:26:54,0.124095,2544,-0.079,0.082,0,0.033,-0.0009,0,1957.0007,28.32786663,-16.5105177,102,0.0022,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:27:19,0.119094,2544,-0.084,0.082,0,0.033,-0.0006,0,1957.0007,28.32786663,-16.5105177,127,0.003,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:27:34,0.113093,2544,-0.089,0.082,0,0.033,-0.0004,0,1957.0007,28.32786663,-16.5105177,142,0.0024,14,No notes.
CAMI4,pablo,B-28,2024/07/31,13:27:50,0.111093,2544,-0.092,0.081,0,0.033,-0.0005,0,1957.0007,28.32786663,-16.5105177,158,0.0023,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:28:11,0.107092,2544,-0.096,0.081,0,0.033,-0.0007,0,1957.0007,28.32786663,-16.5105177,179,0.0033,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:28:30,0.099091,2544,-0.103,0.081,0,0.033,-0.0017,0,1957.0007,28.32786663,-16.5105177,198,0.0057,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:28:47,0.12809,2544,-0.073,0.081,0,0.033,0.0059,0,1957.0007,28.32786663,-16.5105177,215,0.006,14,No notes.
CAMI4,pablo,B-28,2024/07/31,13:29:03,0.12709,2544,-0.074,0.08,0,0.033,-0.0007,0,1957.0007,28.32786663,-16.5105177,231,0.0022,14,No notes.
CAMI4,pablo,B-28,2024/07/31,13:29:20,0.123089,2544,-0.078,0.08,0,0.033,-0.0007,0,1957.0007,28.32786663,-16.5105177,248,0.0013,13,No notes.
CAMI4,pablo,B-28,2024/07/31,13:29:36,0.123088,2544,-0.078,0.08,0,0.033,-0.0001,0,1957.0007,28.32786663,-16.5105177,264,0.0015,14,No notes.
CAMI5,pablo,B-28,2024/07/31,13:55:12,0.028445,2531,-0.132,0.059,0,0.027,0.0005,0,2011.3112,28.3197011,-16.51381376,67,0.003,31,No notes.
CAMI5,pablo,B-28,2024/07/31,13:56:06,0.014443,2531,-0.145,0.059,0,0.026,-0.0036,0,2011.3112,28.3197011,-16.51381376,121,0.0096,33,No notes.
CAMI5,pablo,B-28,2024/07/31,13:56:32,0.023442,2531,-0.135,0.059,0,0.025,-0.0005,0,2011.3112,28.3197011,-16.51381376,147,0.0026,35,No notes.
CAMI5,pablo,B-28,2024/07/31,13:56:59,0.02344,2531,-0.135,0.058,0,0.025,-0.0001,0,2011.3112,28.3197011,-16.51381376,174,0.0014,35,No notes.
CAMI5,pablo,B-28,2024/07/31,13:57:21,0.01844,2531,-0.139,0.058,0,0.026,-0.0006,0,2011.3112,28.3197011,-16.51381376,196,0.0017,34,No notes.
CAMI5,pablo,B-28,2024/07/31,13:57:43,0.017439,2531,-0.139,0.057,0,0.025,-0.0002,0,2011.3112,28.3197011,-16.51381376,218,0.0014,35,No notes.
CAMI5,pablo,B-28,2024/07/31,13:58:03,0.019438,2531,-0.138,0.057,0,0.024,0.0001,0,2011.3112,28.3197011,-16.51381376,238,0.002,37,No notes.
CAMI5,pablo,B-28,2024/07/31,13:58:23,0.017437,2531,-0.138,0.057,0,0.024,0.0,0,2011.3112,28.3197011,-16.51381376,258,0.0034,37,No notes.
CAMI5,pablo,B-28,2024/07/31,13:58:40,0.017436,2531,-0.138,0.057,0,0.024,0.0003,0,2011.3112,28.3197011,-16.51381376,275,0.0035,38,No notes.
CAMI5,pablo,B-28,2024/07/31,13:58:56,0.016436,2531,-0.138,0.056,0,0.024,0.0003,0,2011.3112,28.3197011,-16.51381376,291,0.0037,39,No notes.
CAMI6,pablo,B-28,2024/07/31,14:19:33,-0.02742,2502,-0.175,0.039,0,0.019,-0.0056,0,2121.0476,28.32061618,-16.5023996,51,0.0078,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:19:49,-0.021421,2502,-0.169,0.039,0,0.019,0.0005,0,2121.0476,28.32061618,-16.5023996,67,0.0035,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:20:07,-0.022422,2502,-0.169,0.039,0,0.02,-0.0004,0,2121.0476,28.32061618,-16.5023996,85,0.0042,50,No notes.
CAMI6,pablo,B-28,2024/07/31,14:20:28,-0.022423,2502,-0.169,0.039,0,0.019,0.0006,0,2121.0476,28.32061618,-16.5023996,106,0.0032,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:20:43,-0.024423,2502,-0.17,0.038,0,0.019,-0.0001,0,2121.0476,28.32061618,-16.5023996,121,0.0031,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:21:17,-0.023425,2502,-0.17,0.038,0,0.02,-0.0002,0,2121.0476,28.32061618,-16.5023996,155,0.0032,50,No notes.
CAMI6,pablo,B-28,2024/07/31,14:21:34,-0.025425,2502,-0.171,0.038,0,0.019,-0.0003,0,2121.0476,28.32061618,-16.5023996,172,0.0029,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:21:51,-0.025426,2502,-0.171,0.038,0,0.019,-0.0004,0,2121.0476,28.32061618,-16.5023996,189,0.0041,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:22:09,-0.026427,2502,-0.172,0.037,0,0.02,-0.0004,0,2121.0476,28.32061618,-16.5023996,207,0.003,50,No notes.
CAMI6,pablo,B-28,2024/07/31,14:22:27,-0.028428,2502,-0.173,0.037,0,0.019,-0.0004,0,2121.0476,28.32061618,-16.5023996,225,0.0027,52,No notes.
CAMI6,pablo,B-28,2024/07/31,14:22:43,-0.028428,2502,-0.173,0.037,0,0.019,-0.0002,0,2121.0476,28.32061618,-16.5023996,241,0.0032,51,No notes.
CAMI6,pablo,B-28,2024/07/31,14:22:59,-0.029429,2502,-0.174,0.037,0,0.019,-0.0002,0,2121.0476,28.32061618,-16.5023996,257,0.0014,51,No notes.
CAMI7,pablo,B-28,2024/07/31,14:54:20,-0.070606,2457,-0.187,0.011,0,0.023,0.0012,0,2302.5062,28.307786,-16.51819795,66,0.0029,40,No notes.
CAMI7,pablo,B-28,2024/07/31,14:54:48,-0.068607,2457,-0.184,0.011,0,0.023,0.0006,0,2302.5062,28.307786,-16.51819795,94,0.0027,40,No notes.
CAMI7,pablo,B-28,2024/07/31,14:55:14,-0.068608,2457,-0.184,0.011,0,0.024,-0.0003,0,2302.5062,28.307786,-16.51819795,120,0.0027,39,No notes.
CAMI7,pablo,B-28,2024/07/31,14:55:33,-0.066609,2457,-0.181,0.01,0,0.023,0.0006,0,2302.5062,28.307786,-16.51819795,139,0.0027,41,No notes.
CAMI7,pablo,B-28,2024/07/31,14:55:53,-0.07061,2457,-0.184,0.01,0,0.023,-0.001,0,2302.5062,28.307786,-16.51819795,159,0.0027,41,No notes.
CAMI7,pablo,B-28,2024/07/31,14:56:15,-0.067611,2457,-0.182,0.01,0,0.022,0.0007,0,2302.5062,28.307786,-16.51819795,181,0.0058,43,No notes.
CAMI7,pablo,B-28,2024/07/31,14:56:30,-0.066612,2457,-0.18,0.01,0,0.022,0.0004,0,2302.5062,28.307786,-16.51819795,196,0.0041,43,No notes.
CAMI7,pablo,B-28,2024/07/31,14:56:50,-0.065612,2457,-0.179,0.009,0,0.023,-0.0001,0,2302.5062,28.307786,-16.51819795,216,0.0034,41,No notes.
CAMI7,pablo,B-28,2024/07/31,14:57:06,-0.062613,2457,-0.175,0.009,0,0.022,0.0013,0,2302.5062,28.307786,-16.51819795,232,0.0034,44,No notes.
CAMI7,pablo,B-28,2024/07/31,14:57:23,-0.063614,2457,-0.176,0.009,0,0.022,-0.0004,0,2302.5062,28.307786,-16.51819795,249,0.0038,43,No notes.
CAMI7,pablo,B-28,2024/07/31,14:57:43,-0.062615,2457,-0.175,0.009,0,0.022,0.0003,0,2302.5062,28.307786,-16.51819795,269,0.0033,43,No notes.
CAMI7,pablo,B-28,2024/07/31,14:58:11,-0.059616,2457,-0.171,0.008,0,0.022,-0.0008,0,2302.5062,28.307786,-16.51819795,297,0.0056,44,No notes.
CAMI7,pablo,B-28,2024/07/31,14:58:27,-0.057617,2457,-0.169,0.008,0,0.022,0.0007,0,2302.5062,28.307786,-16.51819795,313,0.0025,45,No notes.
CAMI8,pablo,B-28,2024/07/31,15:27:21,-0.10274,2482,-0.213,-0.014,0,0.034,-0.009,0,2233.0811,28.28732827,-16.51274691,52,0.0097,11,No notes.
CAMI8,pablo,B-28,2024/07/31,15:27:38,-0.09474,2482,-0.204,-0.014,0,0.033,0.0007,0,2233.0811,28.28732827,-16.51274691,69,0.0027,13,No notes.
CAMI8,pablo,B-28,2024/07/31,15:27:55,-0.094741,2482,-0.204,-0.014,0,0.033,0.0,0,2233.0811,28.28732827,-16.51274691,86,0.0029,12,No notes.
CAMI8,pablo,B-28,2024/07/31,15:28:10,-0.093742,2482,-0.204,-0.014,0,0.033,-0.0002,0,2233.0811,28.28732827,-16.51274691,101,0.0029,12,No notes.
CAMI8,pablo,B-28,2024/07/31,15:28:26,-0.092742,2482,-0.202,-0.014,0,0.033,0.0004,0,2233.0811,28.28732827,-16.51274691,117,0.0024,13,No notes.
CAMI8,pablo,B-28,2024/07/31,15:28:42,-0.094743,2482,-0.203,-0.015,0,0.033,0.0,0,2233.0811,28.28732827,-16.51274691,133,0.0025,13,No notes.
CAMI8,pablo,B-28,2024/07/31,15:29:02,-0.094744,2482,-0.203,-0.015,0,0.033,0.0,0,2233.0811,28.28732827,-16.51274691,153,0.0033,14,No notes.
CAMI8,pablo,B-28,2024/07/31,15:29:18,-0.094745,2482,-0.203,-0.015,0,0.033,0.0001,0,2233.0811,28.28732827,-16.51274691,169,0.0021,13,No notes.
CAMI8,pablo,B-28,2024/07/31,15:29:53,-0.095746,2482,-0.204,-0.015,0,0.033,-0.0003,0,2233.0811,28.28732827,-16.51274691,204,0.0025,14,No notes.
CAMI8,pablo,B-28,2024/07/31,15:30:13,-0.096747,2482,-0.205,-0.016,0,0.032,-0.0001,0,2233.0811,28.28732827,-16.51274691,224,0.0044,15,No notes.
CAMI9,pablo,B-28,2024/07/31,15:49:24,-0.13962,2439,-0.213,-0.029,0,0.031,0.0005,0,2379.405,28.297288,-16.5113629,69,0.0018,18,No notes.
CAMI9,pablo,B-28,2024/07/31,15:49:41,-0.137621,2439,-0.211,-0.029,0,0.031,0.0002,0,2379.405,28.297288,-16.5113629,86,0.0029,19,No notes.
CAMI9,pablo,B-28,2024/07/31,15:49:59,-0.136622,2439,-0.21,-0.029,0,0.032,0.0004,0,2379.405,28.297288,-16.5113629,104,0.0024,17,No notes.
CAMI9,pablo,B-28,2024/07/31,15:50:14,-0.137623,2439,-0.211,-0.029,0,0.031,0.0001,0,2379.405,28.297288,-16.5113629,119,0.0029,18,No notes.
CAMI9,pablo,B-28,2024/07/31,15:50:30,-0.137623,2439,-0.211,-0.029,0,0.031,0.0,0,2379.405,28.297288,-16.5113629,135,0.002,18,No notes.
CAMI9,pablo,B-28,2024/07/31,15:50:46,-0.137624,2439,-0.211,-0.029,0,0.032,0.0,0,2379.405,28.297288,-16.5113629,151,0.0016,17,No notes.
CAMI9,pablo,B-28,2024/07/31,15:51:02,-0.138625,2439,-0.212,-0.03,0,0.032,-0.0005,0,2379.405,28.297288,-16.5113629,167,0.0015,16,No notes.
CAMI9,pablo,B-28,2024/07/31,15:51:28,-0.139626,2439,-0.212,-0.03,0,0.031,-0.0002,0,2379.405,28.297288,-16.5113629,193,0.0022,19,No notes.
CAMI9,pablo,B-28,2024/07/31,15:51:43,-0.139626,2439,-0.212,-0.03,0,0.031,0.0006,0,2379.405,28.297288,-16.5113629,208,0.003,19,No notes.
CAMI9,pablo,B-28,2024/07/31,15:51:59,-0.140627,2439,-0.213,-0.03,0,0.031,-0.0001,0,2379.405,28.297288,-16.5113629,224,0.0018,18,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:54:41,-0.188396,2835,-0.223,-0.076,0,0.038,0.0014,0,607.7105,28.4795576,-16.32038175,79,0.0032,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:55:24,-0.186398,2835,-0.221,-0.076,0,0.038,0.0001,0,607.7105,28.4795576,-16.32038175,122,0.0032,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:55:40,-0.184399,2835,-0.219,-0.076,0,0.038,0.0005,0,607.7105,28.4795576,-16.32038175,138,0.0039,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:55:56,-0.1854,2835,-0.22,-0.076,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,154,0.0016,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:56:12,-0.1834,2835,-0.218,-0.076,0,0.038,0.0002,0,607.7105,28.4795576,-16.32038175,170,0.0015,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:56:29,-0.183401,2835,-0.218,-0.076,0,0.038,0.0004,0,607.7105,28.4795576,-16.32038175,187,0.0036,0,No notes.
IPNA_out,pablo,B-28,2024/07/31,17:56:45,-0.182402,2835,-0.217,-0.076,0,0.038,0.0007,0,607.7105,28.4795576,-16.32038175,203,0.0037,0,No notes.
CARA,pablo,B-28,2024/10/07,10:02:07,0.805064,2471,0.74,-0.047,0,0.038,-0.0035,0,2263.927,28.30684047,-16.53620543,54,0.0076,0,No notes.
CARA,pablo,B-28,2024/10/07,10:02:51,0.810063,2471,0.745,-0.047,0,0.038,-0.0002,0,2263.927,28.30684047,-16.53620543,98,0.0031,0,No notes.
CARA,pablo,B-28,2024/10/07,10:03:36,0.808063,2471,0.743,-0.047,0,0.038,-0.0004,0,2263.927,28.30684047,-16.53620543,143,0.0044,0,No notes.
CARA,pablo,B-28,2024/10/07,10:03:59,0.799063,2471,0.735,-0.047,0,0.038,-0.0009,0,2263.927,28.30684047,-16.53620543,166,0.0046,0,No notes.
CARA,pablo,B-28,2024/10/07,10:04:22,0.802062,2471,0.737,-0.047,0,0.038,-0.0004,0,2263.927,28.30684047,-16.53620543,189,0.0015,0,No notes.
CARA,pablo,B-28,2024/10/07,10:04:39,0.803062,2471,0.738,-0.047,0,0.038,-0.0001,0,2263.927,28.30684047,-16.53620543,206,0.0017,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:28:05,0.044092,2474,-0.038,-0.046,0,0.038,-0.0001,0,2228.2115,28.31415774,-16.4956996,72,0.0042,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:29:13,0.045091,2474,-0.037,-0.046,0,0.038,0.0,0,2228.2115,28.31415774,-16.4956996,140,0.0046,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:29:52,0.043091,2474,-0.039,-0.046,0,0.038,-0.0006,0,2228.2115,28.31415774,-16.4956996,179,0.0035,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:30:25,0.04109,2474,-0.041,-0.046,0,0.038,-0.0007,0,2228.2115,28.31415774,-16.4956996,212,0.003,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:31:34,0.04109,2474,-0.041,-0.046,0,0.038,0.0007,0,2228.2115,28.31415774,-16.4956996,281,0.0031,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:32:39,0.054089,2474,-0.029,-0.045,0,0.038,0.0027,0,2228.2115,28.31415774,-16.4956996,346,0.0051,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:33:03,0.040089,2474,-0.042,-0.045,0,0.038,-0.0011,0,2228.2115,28.31415774,-16.4956996,370,0.0038,0,No notes.
GUI30,pablo,B-28,2024/10/07,10:33:32,0.046088,2474,-0.036,-0.045,0,0.038,0.0007,0,2228.2115,28.31415774,-16.4956996,399,0.0036,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:20:15,0.032194,2590,-0.027,-0.038,0,0.038,-0.0075,0,1719.4983,28.31632788,-16.47238923,107,0.0092,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:22:43,0.043192,2590,-0.016,-0.037,0,0.038,-0.0002,0,1719.4983,28.31632788,-16.47238923,255,0.0016,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:23:11,0.041192,2590,-0.019,-0.037,0,0.038,-0.0002,0,1719.4983,28.31632788,-16.47238923,283,0.0042,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:23:42,0.039192,2590,-0.021,-0.037,0,0.038,-0.0004,0,1719.4983,28.31632788,-16.47238923,314,0.0029,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:24:01,0.036192,2590,-0.025,-0.037,0,0.038,-0.0008,0,1719.4983,28.31632788,-16.47238923,333,0.0038,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:24:21,0.034191,2590,-0.026,-0.036,0,0.038,-0.0002,0,1719.4983,28.31632788,-16.47238923,353,0.0036,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:24:39,0.031191,2590,-0.029,-0.036,0,0.038,-0.0005,0,1719.4983,28.31632788,-16.47238923,371,0.0016,0,No notes.
GUI31,pablo,B-28,2024/10/07,11:24:59,0.029191,2590,-0.032,-0.036,0,0.038,-0.0004,0,1719.4983,28.31632788,-16.47238923,391,0.0036,0,No notes.
