Station ID;Observer ID;Serial Number;Date;Time;ObsG;Dial;Feedback Correction;Earthtide Correction;Level Correction;Temperature Correction;Beam Error;Height;Elevation;Latitude;Longitude;Elapsed Time;Standard Deviation;Temperature Frequency;Note;Gradient;datetime;period;Drift_Estimated;G_final_corrected
GUI14;pablo;B-28;2024/05/08;13:39:42;0,704;2777;0,469;0,203;0;0,031;0,0005;25,5;842,8352;28,34175567;-16,43676986;210;0,0062;18;No notes.;3,086;2024-05-08 13:39:42;may;-0,028401313102503822;0,7324013131025038
GUI14;pablo;B-28;2024/05/08;13:40:05;0,703;2777;0,469;0,203;0;0,031;0,0011;25,5;842,8352;28,34175567;-16,43676986;233;0,0066;18;No notes.;3,086;2024-05-08 13:40:05;may;-0,0284024618792853;0,7314024618792853
GUI15;pablo;B-28;2024/05/08;13:59:43;0,212;2782;-0,015;0,197;0;0,029;-0,0049;25,5;818,9214;28,33499592;-16,4363083;51;0,009;25;No notes.;3,086;2024-05-08 13:59:43;may;-0,028461245548866754;0,24046124554886675
GUI15;pablo;B-28;2024/05/08;13:59:59;0,219;2782;-0,008;0,197;0;0,029;0,0005;25,5;818,9214;28,33499592;-16,4363083;67;0,0018;24;No notes.;3,086;2024-05-08 13:59:59;may;-0,028462043243971613;0,2474620432439716
GUI15;pablo;B-28;2024/05/08;14:00:16;0,219;2782;-0,007;0,197;0;0,03;0,0002;25,5;818,9214;28,33499592;-16,4363083;84;0,0026;23;No notes.;3,086;2024-05-08 14:00:16;may;-0,02846289077373476;0,24746289077373476
GUI15;pablo;B-28;2024/05/08;14:00:33;0,219;2782;-0,007;0,197;0;0,029;0,0003;25,5;818,9214;28,33499592;-16,4363083;101;0,0031;24;No notes.;3,086;2024-05-08 14:00:33;may;-0,02846373828156712;0,24746373828156712
GUI15;pablo;B-28;2024/05/08;14:00:49;0,22;2782;-0,006;0,197;0;0,03;0,0001;25,5;818,9214;28,33499592;-16,4363083;117;0,0017;23;No notes.;3,086;2024-05-08 14:00:49;may;-0,028464535915963873;0,24846453591596387
GUI15;pablo;B-28;2024/05/08;14:01:05;0,221;2782;-0,005;0,197;0;0,03;0,0001;25,5;818,9214;28,33499592;-16,4363083;133;0,0025;23;No notes.;3,086;2024-05-08 14:01:05;may;-0,028465333530934056;0,24946533353093406
GUI15;pablo;B-28;2024/05/08;14:01:22;0,221;2782;-0,005;0,196;0;0,03;0,0001;25,5;818,9214;28,33499592;-16,4363083;150;0,0027;23;No notes.;3,086;2024-05-08 14:01:22;may;-0,02846618097555398;0,24946618097555398
GUI15;pablo;B-28;2024/05/08;14:01:37;0,221;2782;-0,005;0,196;0;0,03;-0,0001;25,5;818,9214;28,33499592;-16,4363083;165;0,0012;21;No notes.;3,086;2024-05-08 14:01:37;may;-0,028466928702594485;0,2494669287025945
GUI15;pablo;B-28;2024/05/08;14:01:55;0,221;2782;-0,005;0,196;0;0,03;0,0;25,5;818,9214;28,33499592;-16,4363083;183;0,0017;22;No notes.;3,086;2024-05-08 14:01:55;may;-0,028467825952505188;0,2494678259525052
GUI17;pablo;B-28;2024/05/08;14:57:52;0,146;2729;-0,048;0,161;0;0,033;-0,0006;23,4;1078,7116;28,33046276;-16,44813599;67;0,0022;13;No notes.;3,086;2024-05-08 14:57:52;may;-0,028634733175918137;0,17463473317591813
GUI17;pablo;B-28;2024/05/08;14:58:34;0,16;2729;-0,033;0,16;0;0,033;0,0027;23,4;1078,7116;28,33046276;-16,44813599;109;0,0041;13;No notes.;3,086;2024-05-08 14:58:34;may;-0,02863681596406953;0,18863681596406953
GUI17;pablo;B-28;2024/05/08;14:59:03;0,155;2729;-0,038;0,16;0;0,034;-0,0001;23,4;1078,7116;28,33046276;-16,44813599;138;0,0022;11;No notes.;3,086;2024-05-08 14:59:03;may;-0,02863825400157416;0,18363825400157416
GUI17;pablo;B-28;2024/05/08;14:59:18;0,153;2729;-0,04;0,159;0;0,034;-0,0006;23,4;1078,7116;28,33046276;-16,44813599;153;0,0025;11;No notes.;3,086;2024-05-08 14:59:18;may;-0,028638997789034337;0,18163899778903433
GUI17;pablo;B-28;2024/05/08;14:59:35;0,152;2729;-0,041;0,159;0;0,033;-0,0004;23,4;1078,7116;28,33046276;-16,44813599;170;0,0026;12;No notes.;3,086;2024-05-08 14:59:35;may;-0,02863984072751513;0,18063984072751513
GUI17;pablo;B-28;2024/05/08;14:59:52;0,148;2729;-0,045;0,159;0;0,034;-0,0005;23,4;1078,7116;28,33046276;-16,44813599;187;0,0026;11;No notes.;3,086;2024-05-08 14:59:52;may;-0,028640683644065135;0,17664068364406513
GUI17;pablo;B-28;2024/05/08;15:00:12;0,147;2729;-0,046;0,159;0;0,033;-0,0004;23,4;1078,7116;28,33046276;-16,44813599;207;0,0016;12;No notes.;3,086;2024-05-08 15:00:12;may;-0,028641675282517043;0,17564167528251703
GUI17;pablo;B-28;2024/05/08;15:00:27;0,145;2729;-0,047;0,158;0;0,034;-0,0005;23,4;1078,7116;28,33046276;-16,44813599;222;0,0028;11;No notes.;3,086;2024-05-08 15:00:27;may;-0,028642418991436047;0,17364241899143604
GUI17;pablo;B-28;2024/05/08;15:00:43;0,14;2729;-0,052;0,158;0;0,034;-0,0007;23,4;1078,7116;28,33046276;-16,44813599;238;0,0016;11;No notes.;3,086;2024-05-08 15:00:43;may;-0,02864321226213018;0,1686432122621302
GUI17;pablo;B-28;2024/05/08;15:01:01;0,14;2729;-0,052;0,158;0;0,034;0,0;23,4;1078,7116;28,33046276;-16,44813599;256;0,0021;11;No notes.;3,086;2024-05-08 15:01:01;may;-0,02864410466844014;0,16864410466844015
GUI18;pablo;B-28;2024/05/08;15:31:40;0,082;2661;-0,079;0,129;0;0,033;-0,0032;23,6;1391,9313;28,32599541;-16,45814945;76;0,0063;13;No notes.;3,086;2024-05-08 15:31:40;may;-0,028735149271590932;0,11073514927159094
GUI18;pablo;B-28;2024/05/08;15:32:09;0,086;2661;-0,075;0,128;0;0,032;-0,0005;23,6;1391,9313;28,32599541;-16,45814945;105;0,0038;16;No notes.;3,086;2024-05-08 15:32:09;may;-0,028736582938563182;0,11473658293856318
GUI18;pablo;B-28;2024/05/08;15:32:25;0,086;2661;-0,074;0,128;0;0,032;-0,0006;23,6;1391,9313;28,32599541;-16,45814945;121;0,0058;16;No notes.;3,086;2024-05-08 15:32:25;may;-0,028737373899918817;0,11473737389991881
GUI18;pablo;B-28;2024/05/08;15:32:41;0,082;2661;-0,077;0,128;0;0,032;0,0001;23,6;1391,9313;28,32599541;-16,45814945;137;0,0023;16;No notes.;3,086;2024-05-08 15:32:41;may;-0,02873816484184788;0,11073816484184788
GUI18;pablo;B-28;2024/05/08;15:32:57;0,082;2661;-0,077;0,127;0;0,032;-0,0003;23,6;1391,9313;28,32599541;-16,45814945;153;0,0013;16;No notes.;3,086;2024-05-08 15:32:57;may;-0,02873895576435026;0,11073895576435026
GUI18;pablo;B-28;2024/05/08;15:33:16;0,081;2661;-0,078;0,127;0;0,032;0,0001;23,6;1391,9313;28,32599541;-16,45814945;172;0,0029;17;No notes.;3,086;2024-05-08 15:33:16;may;-0,028739894959590062;0,10973989495959006
GUI18;pablo;B-28;2024/05/08;15:33:34;0,083;2661;-0,077;0,127;0;0,032;0,0004;23,6;1391,9313;28,32599541;-16,45814945;190;0,0019;15;No notes.;3,086;2024-05-08 15:33:34;may;-0,028740784698231714;0,11174078469823172
GUI18;pablo;B-28;2024/05/08;15:33:53;0,083;2661;-0,075;0,126;0;0,031;0,0002;23,6;1391,9313;28,32599541;-16,45814945;209;0,0013;18;No notes.;3,086;2024-05-08 15:33:53;may;-0,02874172384012419;0,1117417238401242
GUI18;pablo;B-28;2024/05/08;15:34:54;0,083;2661;-0,074;0,126;0;0,031;0,0003;23,6;1391,9313;28,32599541;-16,45814945;270;0,0015;20;No notes.;3,086;2024-05-08 15:34:54;may;-0,0287447387947245;0,1117447387947245
GUI18;pablo;B-28;2024/05/08;15:35:19;0,079;2661;-0,076;0,125;0;0,03;-0,0003;23,6;1391,9313;28,32599541;-16,45814945;295;0,0022;21;No notes.;3,086;2024-05-08 15:35:19;may;-0,028745974350279146;0,10774597435027915
GUI18;pablo;B-28;2024/05/08;15:35:35;0,079;2661;-0,076;0,125;0;0,031;-0,0002;23,6;1391,9313;28,32599541;-16,45814945;311;0,0019;20;No notes.;3,086;2024-05-08 15:35:35;may;-0,02874676508094376;0,10774676508094376
GUI19;pablo;B-28;2024/05/08;16:11:52;0,036;2827;-0,081;0,084;0;0,032;-0,0005;23,6;599,306;28,32841012;-16,42687064;162;0,0031;15;No notes.;3,086;2024-05-08 16:11:52;may;-0,028854172727916128;0,06485417272791613
GUI19;pablo;B-28;2024/05/08;16:12:19;0,032;2827;-0,085;0,084;0;0,033;-0,0011;23,6;599,306;28,32841012;-16,42687064;189;0,0046;12;No notes.;3,086;2024-05-08 16:12:19;may;-0,028855502581405013;0,06085550258140501
GUI19;pablo;B-28;2024/05/08;16:12:54;0,036;2827;-0,081;0,083;0;0,034;0,0006;23,6;599,306;28,32841012;-16,42687064;224;0,002;11;No notes.;3,086;2024-05-08 16:12:54;may;-0,028857226383221857;0,06485722638322186
GUI19;pablo;B-28;2024/05/08;16:13:14;0,036;2827;-0,081;0,083;0;0,034;0,0;23,6;599,306;28,32841012;-16,42687064;244;0,0018;11;No notes.;3,086;2024-05-08 16:13:14;may;-0,028858211371094677;0,06485821137109468
GUI19;pablo;B-28;2024/05/08;16:13:30;0,035;2827;-0,081;0,082;0;0,034;0,0001;23,6;599,306;28,32841012;-16,42687064;260;0,0015;10;No notes.;3,086;2024-05-08 16:13:30;may;-0,02885899933953795;0,06385899933953795
GUI19;pablo;B-28;2024/05/08;16:13:46;0,036;2827;-0,08;0,082;0;0,034;0,0;23,6;599,306;28,32841012;-16,42687064;276;0,0018;10;No notes.;3,086;2024-05-08 16:13:46;may;-0,02885978728855465;0,06485978728855465
GUI19;pablo;B-28;2024/05/08;16:14:02;0,036;2827;-0,081;0,082;0;0,035;-0,0001;23,6;599,306;28,32841012;-16,42687064;292;0,002;9;No notes.;3,086;2024-05-08 16:14:02;may;-0,02886057521814478;0,06486057521814478
IPNA_out;pablo;B-28;2024/05/08;17:09:29;0,037;2834;-0,018;0,017;0;0,038;-0,0052;23,0;607,7105;28,4795576;-16,32038175;72;0,009;0;No notes.;3,086;2024-05-08 17:09:29;may;-0,0290239933235652;0,0660239933235652
IPNA_out;pablo;B-28;2024/05/08;17:09:46;0,046;2834;-0,008;0,017;0;0,038;0,0003;23,0;607,7105;28,4795576;-16,32038175;89;0,0016;0;No notes.;3,086;2024-05-08 17:09:46;may;-0,029024826185477748;0,07502482618547775
IPNA_out;pablo;B-28;2024/05/08;17:10:12;0,048;2834;-0,006;0,016;0;0,038;0,0003;23,0;607,7105;28,4795576;-16,32038175;115;0,0012;0;No notes.;3,086;2024-05-08 17:10:12;may;-0,029026099931865335;0,07702609993186534
IPNA_out;pablo;B-28;2024/05/08;17:10:29;0,048;2834;-0,005;0,016;0;0,038;0,0;23,0;607,7105;28,4795576;-16,32038175;132;0,0016;0;No notes.;3,086;2024-05-08 17:10:29;may;-0,02902693273830581;0,07702693273830581
IPNA_out;pablo;B-28;2024/05/08;17:10:49;0,049;2834;-0,004;0,015;0;0,038;0,0003;23,0;607,7105;28,4795576;-16,32038175;152;0,0025;0;No notes.;3,086;2024-05-08 17:10:49;may;-0,02902791248251113;0,07802791248251113
IPNA_out;pablo;B-28;2024/05/08;17:11:06;0,049;2834;-0,004;0,015;0;0,038;0,0001;23,0;607,7105;28,4795576;-16,32038175;169;0,0031;0;No notes.;3,086;2024-05-08 17:11:06;may;-0,02902874524121979;0,07802874524121979
IPNA_out;pablo;B-28;2024/05/08;17:11:28;0,05;2834;-0,002;0,015;0;0,038;0,0002;23,0;607,7105;28,4795576;-16,32038175;191;0,0025;0;No notes.;3,086;2024-05-08 17:11:28;may;-0,029029822896405655;0,07902982289640566
IPNA_out;pablo;B-28;2024/05/08;17:11:43;0,051;2834;-0,001;0,014;0;0,038;0,0003;23,0;607,7105;28,4795576;-16,32038175;206;0,0048;0;No notes.;3,086;2024-05-08 17:11:43;may;-0,02903055764024698;0,08003055764024697
IPNA_out;pablo;B-28;2024/05/08;17:12:09;0,052;2834;0,0;0,014;0;0,038;0,0;23,0;607,7105;28,4795576;-16,32038175;232;0,0021;0;No notes.;3,086;2024-05-08 17:12:09;may;-0,029031831155791776;0,08103183115579177
IPNA_out;pablo;B-28;2024/05/08;17:12:30;0,053;2834;0,002;0,014;0;0,038;0,0;23,0;607,7105;28,4795576;-16,32038175;253;0,002;0;No notes.;3,086;2024-05-08 17:12:30;may;-0,029032859727051608;0,0820328597270516
IPNA_out;pablo;B-28;2024/05/08;17:12:46;0,053;2834;0,003;0,013;0;0,038;0,0;23,0;607,7105;28,4795576;-16,32038175;269;0,0028;0;No notes.;3,086;2024-05-08 17:12:46;may;-0,029033643377930463;0,08203364337793045
CHIP;pablo;B-28;2024/05/09;08:01:33;0,695;2521;0,742;-0,084;0;0,038;-0,0036;24,3;1946,8109;28,37399983;-16,46387039;52;0,0057;0;No notes.;3,086;2024-05-09 08:01:33;may;-0,03153757041573935;0,7265375704157393
CHIP;pablo;B-28;2024/05/09;08:01:49;0,701;2521;0,748;-0,084;0;0,038;0,0014;24,3;1946,8109;28,37399983;-16,46387039;68;0,0032;0;No notes.;3,086;2024-05-09 08:01:49;may;-0,03153828929950919;0,7325382892995091
CHIP;pablo;B-28;2024/05/09;08:02:05;0,7;2521;0,747;-0,084;0;0,038;0,0002;24,3;1946,8109;28,37399983;-16,46387039;84;0,0053;0;No notes.;3,086;2024-05-09 08:02:05;may;-0,031539008163852356;0,7315390081638523
CHIP;pablo;B-28;2024/05/09;08:02:21;0,702;2521;0,748;-0,084;0;0,038;0,0002;24,3;1946,8109;28,37399983;-16,46387039;100;0,0017;0;No notes.;3,086;2024-05-09 08:02:21;may;-0,03153972700876895;0,7335397270087689
CHIP;pablo;B-28;2024/05/09;08:02:36;0,7;2521;0,746;-0,084;0;0,038;-0,0005;24,3;1946,8109;28,37399983;-16,46387039;115;0,0037;0;No notes.;3,086;2024-05-09 08:02:36;may;-0,031540400908234956;0,7315404009082349
CHIP;pablo;B-28;2024/05/09;08:02:52;0,702;2521;0,748;-0,084;0;0,038;0,0002;24,3;1946,8109;28,37399983;-16,46387039;131;0,0019;0;No notes.;3,086;2024-05-09 08:02:52;may;-0,03154111971551243;0,7335411197155124
CHIP;pablo;B-28;2024/05/09;08:03:08;0,701;2521;0,746;-0,084;0;0,038;-0,0004;24,3;1946,8109;28,37399983;-16,46387039;147;0,0022;0;No notes.;3,086;2024-05-09 08:03:08;may;-0,03154183850336345;0,7325418385033634
CHIP;pablo;B-28;2024/05/09;08:03:24;0,701;2521;0,747;-0,083;0;0,038;0,0;24,3;1946,8109;28,37399983;-16,46387039;163;0,0019;0;No notes.;3,086;2024-05-09 08:03:24;may;-0,031542557271787786;0,7325425572717877
CHIP;pablo;B-28;2024/05/09;08:03:40;0,701;2521;0,747;-0,083;0;0,038;0,0001;24,3;1946,8109;28,37399983;-16,46387039;179;0,0025;0;No notes.;3,086;2024-05-09 08:03:40;may;-0,03154327602078544;0,7325432760207854
CHIP;pablo;B-28;2024/05/09;08:03:56;0,7;2521;0,745;-0,083;0;0,038;-0,0002;24,3;1946,8109;28,37399983;-16,46387039;195;0,0015;0;No notes.;3,086;2024-05-09 08:03:56;may;-0,03154399475035652;0,7315439947503565
IZAN;pablo;B-28;2024/05/09;10:25:19;0,809;2422;0,731;0,039;0;0,038;-0,0037;24,6;2417,5;28,30915;-16,49975;147;0,0073;0;No notes.;3,086;2024-05-09 10:25:19;may;-0,03192232063648681;0,8409223206364869
IZAN;pablo;B-28;2024/05/09;10:26:14;0,815;2422;0,736;0,042;0;0,038;0,0;24,6;2417,5;28,30915;-16,49975;202;0,0019;0;No notes.;3,086;2024-05-09 10:26:14;may;-0,03192475571584241;0,8469247557158424
IZAN;pablo;B-28;2024/05/09;10:26:37;0,815;2422;0,734;0,043;0;0,038;0,0;24,6;2417,5;28,30915;-16,49975;225;0,0023;0;No notes.;3,086;2024-05-09 10:26:37;may;-0,03192577395368579;0,8469257739536857
IZAN;pablo;B-28;2024/05/09;10:26:58;0,815;2422;0,734;0,043;0;0,038;0,0;24,6;2417,5;28,30915;-16,49975;246;0,0024;0;No notes.;3,086;2024-05-09 10:26:58;may;-0,031926703614048924;0,8469267036140489
IZAN;pablo;B-28;2024/05/09;10:27:21;0,815;2422;0,734;0,043;0;0,038;0,0;24,6;2417,5;28,30915;-16,49975;269;0,0018;0;No notes.;3,086;2024-05-09 10:27:21;may;-0,03192772177509651;0,8469277217750965
IZAN;pablo;B-28;2024/05/09;10:27:39;0,816;2422;0,734;0,044;0;0,038;0,0001;24,6;2417,5;28,30915;-16,49975;287;0,0026;0;No notes.;3,086;2024-05-09 10:27:39;may;-0,0319285185687842;0,8479285185687842
IZAN;pablo;B-28;2024/05/09;10:28:07;0,816;2422;0,734;0,044;0;0,038;-0,0001;24,6;2417,5;28,30915;-16,49975;315;0,0028;0;No notes.;3,086;2024-05-09 10:28:07;may;-0,031929757976761675;0,8479297579767616
IZAN;pablo;B-28;2024/05/09;10:28:22;0,816;2422;0,734;0,045;0;0,038;-0,0001;24,6;2417,5;28,30915;-16,49975;330;0,0015;0;No notes.;3,086;2024-05-09 10:28:22;may;-0,03193042192084805;0,847930421920848
IZAN;pablo;B-28;2024/05/09;10:28:41;0,817;2422;0,734;0,045;0;0,038;-0,0001;24,6;2417,5;28,30915;-16,49975;349;0,0016;0;No notes.;3,086;2024-05-09 10:28:41;may;-0,031931262892179846;0,8489312628921798
IZAN;pablo;B-28;2024/05/09;10:29:02;0,817;2422;0,734;0,045;0;0,038;0,0;24,6;2417,5;28,30915;-16,49975;370;0,0018;0;No notes.;3,086;2024-05-09 10:29:02;may;-0,03193219235493794;0,8489321923549379
FA08;pablo;B-28;2024/05/09;11:35:27;0,858;2482;0,704;0,117;0;0,038;0,0005;25,5;2234,1424;28,28183549;-16,51678611;78;0,0027;0;No notes.;3,086;2024-05-09 11:35:27;may;-0,032107963266061135;0,8901079632660611
FA08;pablo;B-28;2024/05/09;11:35:45;0,857;2482;0,702;0,118;0;0,038;0,0001;25,5;2234,1424;28,28183549;-16,51678611;96;0,0024;0;No notes.;3,086;2024-05-09 11:35:45;may;-0,03210875447854411;0,8891087544785441
FA08;pablo;B-28;2024/05/09;11:36:03;0,852;2482;0,696;0,118;0;0,038;-0,0007;25,5;2234,1424;28,28183549;-16,51678611;114;0,0023;0;No notes.;3,086;2024-05-09 11:36:03;may;-0,0321095456664402;0,8841095456664402
FA08;pablo;B-28;2024/05/09;11:36:20;0,853;2482;0,697;0,118;0;0,038;0,0001;25,5;2234,1424;28,28183549;-16,51678611;131;0,003;0;No notes.;3,086;2024-05-09 11:36:20;may;-0,03211029287687728;0,8851102928768773
FA08;pablo;B-28;2024/05/09;11:36:36;0,852;2482;0,696;0,119;0;0,038;-0,0004;25,5;2234,1424;28,28183549;-16,51678611;147;0,0027;0;No notes.;3,086;2024-05-09 11:36:36;may;-0,03211099611372559;0,8841109961137256
FA08;pablo;B-28;2024/05/09;11:36:51;0,849;2482;0,692;0,119;0;0,038;-0,0006;25,5;2234,1424;28,28183549;-16,51678611;162;0,0025;0;No notes.;3,086;2024-05-09 11:36:51;may;-0,032111655380627546;0,8811116553806275
FA08;pablo;B-28;2024/05/09;11:37:15;0,848;2482;0,691;0,119;0;0,038;-0,0004;25,5;2234,1424;28,28183549;-16,51678611;186;0,0029;0;No notes.;3,086;2024-05-09 11:37:15;may;-0,032112710172156445;0,8801127101721564
FA08;pablo;B-28;2024/05/09;11:37:36;0,852;2482;0,695;0,119;0;0,038;0,0004;25,5;2234,1424;28,28183549;-16,51678611;207;0,0033;0;No notes.;3,086;2024-05-09 11:37:36;may;-0,03211363307888848;0,8841136330788885
FA08;pablo;B-28;2024/05/09;11:37:52;0,852;2482;0,695;0,12;0;0,038;-0,0009;25,5;2234,1424;28,28183549;-16,51678611;223;0,005;0;No notes.;3,086;2024-05-09 11:37:52;may;-0,03211433622346027;0,8841143362234603
FA08;pablo;B-28;2024/05/09;11:38:25;0,853;2482;0,695;0,12;0;0,038;0,0;25,5;2234,1424;28,28183549;-16,51678611;256;0,0033;0;No notes.;3,086;2024-05-09 11:38:25;may;-0,03211578639778667;0,8851157863977867
FA08;pablo;B-28;2024/05/09;11:38:41;0,853;2482;0,695;0,121;0;0,038;0,0;25,5;2234,1424;28,28183549;-16,51678611;272;0,0019;0;No notes.;3,086;2024-05-09 11:38:41;may;-0,03211648948286461;0,8851164894828646
FA09;pablo;B-28;2024/05/09;12:14:15;0,197;2485;0,006;0,153;0;0,038;0,0042;24,6;2197,4417;28,27277251;-16,51624688;101;0,0075;0;No notes.;3,086;2024-05-09 12:14:15;may;-0,03221008937068226;0,22921008937068227
FA09;pablo;B-28;2024/05/09;12:14:40;0,191;2485;0,0;0,153;0;0,038;-0,0003;24,6;2197,4417;28,27277251;-16,51624688;126;0,0014;0;No notes.;3,086;2024-05-09 12:14:40;may;-0,03221118385374977;0,22321118385374977
FA09;pablo;B-28;2024/05/09;12:14:58;0,192;2485;0,001;0,153;0;0,038;0,0;24,6;2197,4417;28,27277251;-16,51624688;144;0,0016;0;No notes.;3,086;2024-05-09 12:14:58;may;-0,032211971852190824;0,22421197185219083
FA09;pablo;B-28;2024/05/09;12:15:15;0,192;2485;0,001;0,154;0;0,038;0,0;24,6;2197,4417;28,27277251;-16,51624688;161;0,0014;0;No notes.;3,086;2024-05-09 12:15:15;may;-0,03221271605036491;0,2242127160503649
FA09;pablo;B-28;2024/05/09;12:15:40;0,19;2485;-0,001;0,154;0;0,038;-0,0005;24,6;2197,4417;28,27277251;-16,51624688;186;0,0014;0;No notes.;3,086;2024-05-09 12:15:40;may;-0,03221381041960458;0,22221381041960458
FA09;pablo;B-28;2024/05/09;12:15:57;0,187;2485;-0,005;0,154;0;0,038;-0,0004;24,6;2197,4417;28,27277251;-16,51624688;203;0,0015;0;No notes.;3,086;2024-05-09 12:15:57;may;-0,032214554563596565;0,21921455456359656
FA09;pablo;B-28;2024/05/09;12:16:13;0,188;2485;-0,005;0,154;0;0,038;-0,0003;24,6;2197,4417;28,27277251;-16,51624688;219;0,0019;0;No notes.;3,086;2024-05-09 12:16:13;may;-0,03221525491437893;0,22021525491437893
FA10;pablo;B-28;2024/05/09;12:40:21;0,174;2507;-0,035;0,172;0;0,037;0,0008;23,7;2080,8778;28,25952427;-16,51998889;66;0,0019;1;No notes.;3,086;2024-05-09 12:40:21;may;-0,03227855622672082;0,2062785562267208
FA10;pablo;B-28;2024/05/09;12:40:52;0,175;2507;-0,034;0,172;0;0,037;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;97;0,0024;1;No notes.;3,086;2024-05-09 12:40:52;may;-0,03227990969474426;0,20727990969474425
FA10;pablo;B-28;2024/05/09;12:41:21;0,175;2507;-0,034;0,172;0;0,037;0,0003;23,7;2080,8778;28,25952427;-16,51998889;126;0,0013;1;No notes.;3,086;2024-05-09 12:41:21;may;-0,03228117577622991;0,2072811757762299
FA10;pablo;B-28;2024/05/09;12:41:40;0,176;2507;-0,034;0,173;0;0,037;0,0;23,7;2080,8778;28,25952427;-16,51998889;146;0,0026;1;No notes.;3,086;2024-05-09 12:41:40;may;-0,03228200524328928;0,20828200524328927
FA10;pablo;B-28;2024/05/09;12:41:59;0,175;2507;-0,035;0,173;0;0,037;0,0;23,7;2080,8778;28,25952427;-16,51998889;164;0,0028;2;No notes.;3,086;2024-05-09 12:41:59;may;-0,03228283468295401;0,207282834682954
FA10;pablo;B-28;2024/05/09;12:42:15;0,175;2507;-0,035;0,173;0;0,037;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;181;0,0017;2;No notes.;3,086;2024-05-09 12:42:15;may;-0,03228353313721344;0,20728353313721343
FA10;pablo;B-28;2024/05/09;12:42:32;0,174;2507;-0,036;0,173;0;0,037;0,0001;23,7;2080,8778;28,25952427;-16,51998889;198;0,0018;2;No notes.;3,086;2024-05-09 12:42:32;may;-0,03228427522357813;0,20628427522357812
FA10;pablo;B-28;2024/05/09;12:42:49;0,174;2507;-0,036;0,173;0;0,037;-0,0003;23,7;2080,8778;28,25952427;-16,51998889;214;0,0019;2;No notes.;3,086;2024-05-09 12:42:49;may;-0,03228501728801214;0,20628501728801213
FA10;pablo;B-28;2024/05/09;12:43:07;0,174;2507;-0,036;0,173;0;0,037;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;232;0,0021;3;No notes.;3,086;2024-05-09 12:43:07;may;-0,03228580297939132;0,2062858029793913
FA10;pablo;B-28;2024/05/09;12:43:24;0,174;2507;-0,037;0,174;0;0,037;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;249;0,0018;3;No notes.;3,086;2024-05-09 12:43:24;may;-0,03228654499867356;0,20628654499867355
FA10;pablo;B-28;2024/05/09;12:43:43;0,172;2507;-0,038;0,174;0;0,037;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;268;0,0017;3;No notes.;3,086;2024-05-09 12:43:43;may;-0,032287374288389126;0,2042873742883891
FA10;pablo;B-28;2024/05/09;12:44:00;0,172;2507;-0,038;0,174;0;0,036;-0,0001;23,7;2080,8778;28,25952427;-16,51998889;285;0,002;4;No notes.;3,086;2024-05-09 12:44:00;may;-0,03228811626122963;0,2042881162612296
FA11;pablo;B-28;2024/05/09;13:08:13;0,163;2493;-0,057;0,187;0;0,034;0,0006;25,5;2146,0544;28,27622511;-16,50894146;68;0,0028;11;No notes.;3,086;2024-05-09 13:08:13;may;-0,03235145207438095;0,19535145207438095
FA11;pablo;B-28;2024/05/09;13:08:30;0,164;2493;-0,057;0,187;0;0,034;-0,0001;25,5;2146,0544;28,27622511;-16,50894146;85;0,0019;10;No notes.;3,086;2024-05-09 13:08:30;may;-0,03235219215085028;0,19635219215085029
FA11;pablo;B-28;2024/05/09;13:08:46;0,162;2493;-0,058;0,187;0;0,033;-0,0001;25,5;2146,0544;28,27622511;-16,50894146;101;0,0022;12;No notes.;3,086;2024-05-09 13:08:46;may;-0,032352888673375935;0,19435288867337594
FA11;pablo;B-28;2024/05/09;13:09:03;0,163;2493;-0,058;0,187;0;0,034;0,0001;25,5;2146,0544;28,27622511;-16,50894146;118;0,0023;10;No notes.;3,086;2024-05-09 13:09:03;may;-0,03235362870727365;0,19535362870727366
FA11;pablo;B-28;2024/05/09;13:09:41;0,162;2493;-0,059;0,187;0;0,033;-0,0001;25,5;2146,0544;28,27622511;-16,50894146;156;0,0017;12;No notes.;3,086;2024-05-09 13:09:41;may;-0,032355282821391995;0,194355282821392
FA11;pablo;B-28;2024/05/09;13:10:07;0,161;2493;-0,06;0,187;0;0,033;0,0001;25,5;2146,0544;28,27622511;-16,50894146;182;0,0026;13;No notes.;3,086;2024-05-09 13:10:07;may;-0,03235641452054705;0,19335641452054705
FA11;pablo;B-28;2024/05/09;13:10:29;0,161;2493;-0,06;0,187;0;0,033;0,0002;25,5;2146,0544;28,27622511;-16,50894146;204;0,0022;12;No notes.;3,086;2024-05-09 13:10:29;may;-0,03235737207207234;0,19335737207207235
